Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,Images
2,Chicky,7,303,266,2,2,5,6,2,2,1,1,1,1,1,100,41326,cdf2cd8d67e53bf6e5088dcb2de317d6,0,"Kucing ini diselamatkan dari kawasan pembuangan sampah, sebelum ini mempunyai kurap dan keguguran bulu. Selepas dirujuk kepada klinik veterinar. kucing ini telah pulih sepenuhnya. Kini ia mencari keluarga baru yg boleh menyayanginya. jika berminat, sila email. Lokasi pickup (Bukit Tinggi, Klang). Terima kasih ""Telah diadopt oleh Puan Normahani""",142da3f69,4.0,0,images/142da3f69-1.jpg
2,White,2,266,0,2,1,7,0,1,1,3,3,3,1,1,0,41401,93dfc7e5d65f9772958c411eb3a8b53f,0,"***Urgent!!! Kittens looking for forever home! Currently I keep the kittens in Cage and put at my neighbor Car Porch as my parents are not allowed me to keeping the Cat. I couldn’t keep them for too long as lately my neighbor starting complained. Please help to share this urgently. Adoption fee: Free Spaying deposit: RM (fully refundable) A neutering deposit of RM needed for adoption. Once neutering was done and proof to me, the deposit will be fully refund. The neutering surgery must be done IN /BEFORE November or else it would not be refund. Interested parties, please contact me at. Cheras Shamelin Area. Name : White (FeMale) Age : 2-3months",1efbef49e,5.0,0,images/1efbef49e-1.jpg
1,MICKEY,4,307,0,1,2,0,0,2,2,1,1,2,1,1,350,41336,8f955b588a9e571d8e267cd73cdd8a45,0,"Remember my friend – ADOPT, DON’T BUY! Keep in mind that a pet is a LIFETIME commitment. Adoption fee includes the expenses of BASIC medical care of the animal : deworming + neutering + full vaccinations + microchip. 杜绝繁殖，领养，不购买! 谨记，宠物是一辈子的责任，领养不弃养。 领养费用包括 狗狗的结扎费用 + 去虫 + 打预防针 + 注射宠物晶片，这些是狗狗应获得的医药福利。 - - - - - - - - - - - - - - - - - - - - Mickey 的故事: Mickey's story - The consequences of a stray dog who does not get spayed. Mickey is all grown up! It was Sept when Mickey was rescued, he was only a few days old, injured and weak, he weighs less than grams compared to his brother, making him unable to get any milk from his mother. This little stray, Mickey was brought up by our volunteers and he is now finding a home that will love him forever. When he was young, we were worried about it's growth in size until we arrange a health check up. Turns out he was just a small sized breed. Mickey's nickname is little uncle in English because he looks old for a little puppy. Mickey is an obedient, playful and active puppy. He has completed 3 vaccinations. - - - - - - - - - - - - - - - - - - - - Interested to adopt? Kindly read our requirements: - Strictly NO tying/caging for long period - Must agree to neuter and bring him for yearly vaccination (Our volunteer will follow up & arrange the neutering surgery for him when he reaches 6 months old) - Provide balanced meals and fresh water all the time - Allow for home visit - Love and treat him like your own precious family members 想领养的朋友请确保能履行基本的主人责任: - 不能长时间关 / 绑狗狗，他们需要基本的自由 - 必须同意结扎 和每年为他注射例行预防针 (义工会跟进，当Mickey六个月大时帮助安排结扎手术) - 提供营养均衡的饮食和干净食水 - 同意义工们上门探访 - 把他视为家人，好好的用爱对待他 Please give Mickey a home.",13fb61859,19.0,0,images/13fb61859-1.jpg
1,Rotty Boy,2,189,307,1,1,2,7,2,1,1,1,3,1,1,0,41401,6d2a01e9d4c8c4ea0a832cd36c2d0cee,0,little pup,ed81d1da8,2.0,0,images/ed81d1da8-1.jpg
1,Dalmation,2,76,76,3,1,2,7,1,2,1,3,3,1,5,0,41326,16e5a100c3e0b30f933af3fe9ffdfbf0,0,The puppies are so cute and playful Please contact : Miss Ranji,79b514f79,1.0,0,images/79b514f79-1.jpg
2,Sunrise,2,292,252,1,2,5,0,1,1,2,2,2,1,1,0,41401,2181fc2a61447996c1e5cee02738b5c3,0,"*** Looking for someone who really love and adore cats....And someone can share their love and spare a time for him *** *** Own Pick Up / Collection *** *** Must take 2 of them, for them play together *** Interested Please Call : (Emy)",e67f4856d,4.0,0,images/e67f4856d-1.jpg
2,Mumu,4,266,0,1,1,4,6,2,1,2,2,2,1,1,0,41326,f1ef4bef6ae16604d7a9025549d267e9,0,male dsh..,9c336beb7,2.0,0,images/9c336beb7-1.jpg
2,KITTENS - URGENT ADOPTION,1,266,0,3,1,2,7,1,1,2,2,2,1,4,0,41326,1eea485b01d14c668f33afa7c919646e,0,"These 4 kittens need urgent adoption because there are no one who wants to take them in and as a result, they will be left alone by the roadside. I am not able to adopt them because i already have 2 adult cats and i am living in an apartment. I hope to find someone who can adopt these kittens ASAP. Sorry i do not know how to judge if its male or female :D. Kindly contact me ASAP at Thank You",0cf7fae9d,1.0,0,images/0cf7fae9d-1.jpg
1,,1,307,0,3,1,2,5,2,2,2,2,2,1,4,0,41336,09cd7e41c1b785d76b0fa4571fe18a83,0,"Hi! I'm the owner of these 4 puppies. I've 1 female dog at home which is there mother. So now i have 4 puppies just 1 month, 1 male and 3 female. I decided to give away for adoption. If anyone interested kindly please contact me. I hope they can find a good owner who's loves dog and care for them. Thanks & regards, Ms Chai.",8b12f497f,1.0,0,images/8b12f497f-1.jpg
1,Ohno é¿ä¸,12,307,141,2,5,7,0,2,1,1,1,1,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,"Ohno has been found near my office. She is a very cute, adorable cream color puppy with white-paws which Chinese call it : Stepping on the Snow. We are trying to look for her a lovely home. Anyone who wish to give Ohno a home and love, please email to:  ,com or SMS to Tell us you name, place, and whether u agree the terms and condition which listed below. Terms and Condition: The person who want to adopt the dog 1) Have to stay in ""pet allowed"" property. 2) Apply license for the dog and renew the license annually. 3) Have to bring the dog for vaccination. 4) Have to do heartworm prevention and deworming. 5) Have to neuter the dog.",8693c4e7f,2.0,0,images/8693c4e7f-1.jpg
1,Max Boy,9,207,0,1,2,3,0,1,2,1,1,2,1,1,0,41401,a759b23a4561a9aaad3b0bc7e04adb86,0,max boy,bbd704c14,5.0,0,images/bbd704c14-1.jpg
2,Shaila's Medium Hair Black & White,2,265,266,1,1,7,0,2,2,2,1,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,"Adorable domestic medium hair kitten looking for new home. He was rescued by Shaila from Subang. He is a bi-colour kitten (black & white). He is about 2 months old now. He has beautiful, thick hair with big, round eyes. He is eating wet food (canned fish) and kibbles now. He is healthy, very active and playful. He is under toilet training (potty) now & could be let go at anytime. *RM 50 adoption fee would be paid to Cat Charity Club (CCC) for rescuing stray cats. *Another RM neutering / spaying deposit would be fully refundable once the surgery done. Anyone interested, please call .",13efc38c1,5.0,0,images/13efc38c1-1.jpg
2,No Name,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41326,b2cfa3d71928d6c5b1c3071fc7de0e4b,0,There's a female cat that gave birth to 4 adorable little kittens near my house and I rescued 1 cause the 3 other kittens are no where to be seen and this little boy kitten was left alone meowing....so I brought it in my house to take care of him but sadly I can't keep it cause I have too many dogs and I already have 2 cats....I really want to help him find a good home and a good owner. He's very cheerful and playful too please help adopt him and give him a new home.,90bfb8cb2,2.0,0,images/90bfb8cb2-1.jpg
1,COUGAR,14,141,307,1,7,0,0,2,2,2,2,2,1,1,0,41326,c15027527798034c19d2683d14e0db7c,0,Cougar is a very healthy and lovable dog. He is pure white in colour and has beautiful brown eyes. He understands simple english and is well trained. Very playful and likes attention. He was born in March . I would like to put up Cougar for adoption as I will be migrating soon.,eddd81378,4.0,0,images/eddd81378-1.jpg
2,SYLVESTER,1,266,266,3,1,7,0,2,1,1,1,2,1,2,1,41401,9b52af6d48a4521fd01d4028eb5879a3,0,"Kittens found living at restaurant, with sibling fostering until we find a home for them. See mate as Samantha on petfinder. Uncertain of sex at this time, will pay fee for neuter or spay if you wish to adopt this cat, Pre-paid with vet at the time of adoption. Please contact Mel at for details about kitten.",19b1f4263,3.0,0,images/19b1f4263-1.jpg
1,Teddy,3,307,141,1,3,0,0,3,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Teddy is Mr Cool, very steady and independent.",164857bd8,4.0,0,images/164857bd8-1.jpg
2,Ell Woods,84,251,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,9bb6a0a909be2c2a172b074d3aa414c2,2,Looking for a new home for a female cat. Adopter must willing to take care of the cat and full fill all her medical and physical needs.,a338df612,5.0,0,images/a338df612-1.jpg
1,Milo,2,307,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,"Someone leaved Milo near my office together with her sister. She is a very cute, adorable, and playful but never consider naughty. We are trying to look for her a lovely home. Anyone who wish to give Milo a home and love, please email to:  ,com or add me to your Msger or MSN Tell us you name, place, and whether u agree the terms and condition which listed below. Terms and Condition: The person who want to adopt the dog 1) Have to stay in ""pet allowed"" property. 2) Apply license for the dog and renew the license annually. 3) Have to bring the dog for vaccination. 4) Have to do heartworm prevention and deworming. 5) Have to neuter the dog.",386990598,2.0,0,images/386990598-1.jpg
2,Selma,2,266,247,2,1,6,7,1,1,2,2,2,1,1,0,41336,3efa10684ab66aecdb5e468cf025c4db,0,"Selma was born in our home on 28th August . He is actually an half mixed marble cat. Litter train since small, he was also born together with 3 other siblings ( which is also available for adoption ) Wish responsible cat owners to substitute us with tender loving care.",7e3f52620,2.0,0,images/7e3f52620-1.jpg
1,Girlie 2015,3,141,307,2,1,7,0,2,1,2,2,2,1,1,0,41325,3550120cf55a324cad448403189d511b,0,"Girlie is an active puppy and a gourmet eater. She loves good food and she does not eat very much. She is obedient, quiet and lovely. She can run a distance of 3km or more. A good guard dog and a lovely companion.",2b5249852,5.0,0,images/2b5249852-1.jpg
1,Rox,78,205,0,1,3,7,0,1,1,1,1,1,1,1,0,41401,de19ec75e15aed3f3436b31712a309b9,0,"Rox is my dog that has shared many ups & downs with me for the past 6.5 yrs. But, since I moved to the new house, the management doesn't allow pets in premise, and also due to my constant allergies, I am unable to care for him now. He is a very obedient dog, but sometimes can be stubborn. Always home-bound, hence pee & poo in a tray. Happy-go-lucky active dog. He loves to play fetch and very gentle towards children. He used to play with my kid. I need to find him a good home and stay with those who can love him and care for him more than me.",28af3f2c9,2.0,0,images/28af3f2c9-1.jpg
2,Speedy,14,285,0,2,6,0,0,2,2,1,1,2,1,1,0,41345,edd9f9b7eb6de8d6d534ecc195f570b0,0,kucing saya yang pertama saya kutip..,61d819c6f,9.0,0,images/61d819c6f-1.jpg
1,Tinkerbelle,1,307,0,2,5,0,0,2,1,2,1,2,2,1,0,41326,dd4e471fd184fbb112238745f3bf8c75,1,"At a glace, Tinkerbelle look like a pygmy Labrador. Why pygmy? Coz she is even smaller than an iPad! She so tiny that I can just put her in my medium size handbag and go shopping! Tinkerbelle was abandoned at a vet door-step in a paper bag in the middle of the night. She was cover with fleas and a wound that has maggots crawling out of it. And she was just barely 2 weeks old! Fortunately, the kind vet heal her and she has a clean bill for health. The wound has been reduce to a bold patch and fur is starting to grow. Tinkerbelle is playful, responsive and submissive. She is growing teeth and she tend to chew stuff. She knows to do her big business on the grass. Please give Tinkerbelle a forever loving home. Make her part of your family member and never to abandon her for whatever excuses. (I strongly belief in neutering for the good of the animal. Potential adopter will be 'interrogate' by me. So please bear with me, ok.) I can be reach . Pls do not email me as I'll take ages to reply.",b66569990,7.0,0,images/b66569990-1.jpg
1,,12,205,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,6d001be01a44e16fbf5a333f377a8792,0,This little boy is looking for a new home. Vaccination card available.,1ae4a77ba,1.0,0,images/1ae4a77ba-1.jpg
2,Tee-Kus,3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,91e9dca52d80d9ff5ae47fcfc787efa5,0,3 months. Ready to go to new home.,cddbe627c,1.0,0,images/cddbe627c-1.jpg
2,"Dusty, Angel And Bruno",2,292,265,2,1,2,5,1,2,2,2,2,1,3,0,41326,93670bdf022250c423ab8cdf7810fa5f,0,Three healthy kittens looking for a home. They are half siamese (my brothers' kitten as their mother hasn't be neutered). Please e-mail me if you're interested and tell me your experience with cats. I prefer them to be indoor cats. They are available for viewing from 8/2 onwards,481a37c0f,5.0,0,images/481a37c0f-1.jpg
1,Fluffy,2,307,103,2,1,2,0,2,2,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,"we rescued Fluffy here from a factory area near my place. finding for food and a place to hide without her mother. now, an uncle is fostering her and we are trying to find for her a good forever home.",72519f841,3.0,0,images/72519f841-1.jpg
1,K-1  Jorge,36,307,0,1,2,0,0,2,2,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Jorge is a stout, strong dog yet soft enough on the inside. ""This dog is one of the dogs rescued from the Klang Pound in April just before D-day (when they are put to death). It has been rehabilitated and urgently needs a loving home as we have limited resources. It is unfortunate that due to the aggressiveness of the contracted dogcatchers, most of these beautiful dogs are not strays and previously had homes. Hence, most of them are sociable and loving. Serving the voiceless, SAS Volunteer.""",77f9b1470,5.0,0,images/77f9b1470-1.jpg
2,Yuri Seraphin,2,299,0,1,3,7,0,2,1,2,1,2,1,1,0,41326,54509d5117e2c6e1941d26832503307f,0,"Found in a drain early this month. Took care of it for two weeks. He all healthy now, fatter than the time he was found. Dewormed but too young to vaccinate. Eyes are already cleared of the minor infection. Ready to be rehomed. Playful demeanor. Sweet innocent face. Will put up photos of him later",b49312951,2.0,0,images/b49312951-1.jpg
1,Cap,5,179,195,1,5,7,0,2,2,1,1,3,1,1,0,41326,3463c003d5accdea46cd75bcb6d52229,0,"Healthy, Active n playful Mix breed for adoption",eddc2e2ae,1.0,0,images/eddc2e2ae-1.jpg
2,Batkitten (Black& White),112,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,ca3d78b39418f38c0710e19565518804,0,This black kitten( not whole black coulour)Do really look like a batman(kitten)=wearing batman mask :)D Pls help. He deserve a loving home and if u interested to own him pls do not hesitate to contact me. Ms Cathy p/s this is a rescue kitten and always hide inside car :(,e3b589e13,5.0,0,images/e3b589e13-1.jpg
1,Black,2,189,0,1,1,0,0,3,2,2,2,2,1,1,0,41326,4e2a21c5fa8be1c6e828bd6299090f8c,1,Look for a good owner,2bf4445c7,1.0,0,images/2bf4445c7-1.jpg
1,Abandoned Puppy - Klang,2,307,0,2,5,0,0,2,1,2,2,2,1,2,0,41326,cb7bbc9026aa264017b555c8afa757bb,0,Found Peanut and Muffin and 2 of her siblings abandoned in the field infront of our house. I managed to found owner for her 2 brothers but sadly no one respond for her and her sister Muffin. Peanut have natural born short rabbit tail and Muffin is with long tail. they are both very very cute. Sadly i wont be able to keep them as we already owned 2 dogs at home. Please feel free to contact me if you are interested. Condition to adopt: have a loving heart :),0529ad4d9,4.0,0,images/0529ad4d9-1.jpg
